FID,fid,the_geom,NAME,UNIT,VILCODE,EACODE,TACODE,DISTCODE,TANAME,DISTRICT,UTMEAST,UTMNORTH,X_COORD,Y_COORD
mw_villagespoints.34999,34999,POINT (35.1102371504844 -15.56845210495269),Fred,Vil,30505003014,30505003,30505,305,TA Makata,Blantyre,726299.9063,8277680.25,35.11005,-15.55007
mw_villagespoints.35000,35000,POINT (35.097251207984876 -15.561399719125115),Fred,Vil,30505004014,30505004,30505,305,TA Makata,Blantyre,724914.4375,8278474.5,35.09706,-15.54301
mw_villagespoints.35001,35001,POINT (35.097251207984876 -15.561399719125115),Chakwiya,Vil,30505004016,30505004,30505,305,TA Makata,Blantyre,724914.4375,8278474.5,35.09706,-15.54301
mw_villagespoints.35002,35002,POINT (35.082707994373806 -15.571242000385023),Mtocha,Vil,30505005018,30505005,30505,305,TA Makata,Blantyre,723343.5625,8277400.5,35.08252,-15.55286
mw_villagespoints.35003,35003,POINT (35.05625946300312 -15.562238069869633),Mpopo,Vil,30505006019,30505006,30505,305,TA Makata,Blantyre,720515.8438,8278424.5,35.05608,-15.54385
mw_villagespoints.35004,35004,POINT (35.05625946300312 -15.562238069869633),Namwalisiiyo,Vil,30505006020,30505006,30505,305,TA Makata,Blantyre,720515.8438,8278424.5,35.05608,-15.54385
mw_villagespoints.35005,35005,POINT (35.05625946300312 -15.562238069869633),Chikwewe,Vil,30505006022,30505006,30505,305,TA Makata,Blantyre,720515.8438,8278424.5,35.05608,-15.54385
mw_villagespoints.35006,35006,POINT (35.07306441871067 -15.585720079075546),Domwe,Vil,30505007026,30505007,30505,305,TA Makata,Blantyre,722293.447,8275808.25,35.07288,-15.56733
mw_villagespoints.35007,35007,POINT (35.07306441871067 -15.585720079075546),D. Parish,Vil,30505007003,30505007,30505,305,TA Makata,Blantyre,722293.447,8275808.25,35.07288,-15.56733
mw_villagespoints.35008,35008,POINT (35.07306441871067 -15.585720079075546),Namwanje School,Vil,30505007025,30505007,30505,305,TA Makata,Blantyre,722293.447,8275808.25,35.07288,-15.56733
mw_villagespoints.35009,35009,POINT (35.07306441871067 -15.585720079075546),Ntotera,Vil,30505007027,30505007,30505,305,TA Makata,Blantyre,722293.447,8275808.25,35.07288,-15.56733
mw_villagespoints.35010,35010,POINT (35.07306441871067 -15.585720079075546),Gawaza,Vil,30505007023,30505007,30505,305,TA Makata,Blantyre,722293.447,8275808.25,35.07288,-15.56733
mw_villagespoints.35011,35011,POINT (35.07306441871067 -15.585720079075546),Namwalisiyo,Vil,30505007020,30505007,30505,305,TA Makata,Blantyre,722293.447,8275808.25,35.07288,-15.56733
mw_villagespoints.35012,35012,POINT (35.07306441871067 -15.585720079075546),Majamanda,Vil,30505007024,30505007,30505,305,TA Makata,Blantyre,722293.447,8275808.25,35.07288,-15.56733
mw_villagespoints.35013,35013,POINT (35.099690812000006 -15.589474727204374),Gawaza,Vil,30505008023,30505008,30505,305,TA Makata,Blantyre,725145.5796,8275364.75,35.0995,-15.57109
mw_villagespoints.35014,35014,POINT (35.099690812000006 -15.589474727204374),Mtotera,Vil,30505008027,30505008,30505,305,TA Makata,Blantyre,725145.5796,8275364.75,35.0995,-15.57109
mw_villagespoints.35015,35015,POINT (35.09054726405866 -15.60775044664222),Somanje,Vil,30505009030,30505009,30505,305,TA Makata,Blantyre,724144.9063,8273351.75,35.09036,-15.58936
mw_villagespoints.35016,35016,POINT (35.09054726405866 -15.60775044664222),Chizola,Vil,30505009028,30505009,30505,305,TA Makata,Blantyre,724144.9063,8273351.75,35.09036,-15.58936
mw_villagespoints.35017,35017,POINT (35.09054726405866 -15.60775044664222),Mtambo,Vil,30505009002,30505009,30505,305,TA Makata,Blantyre,724144.9063,8273351.75,35.09036,-15.58936
mw_villagespoints.35018,35018,POINT (35.09054726405866 -15.60775044664222),Chilokoto,Vil,30505009031,30505009,30505,305,TA Makata,Blantyre,724144.9063,8273351.75,35.09036,-15.58936
mw_villagespoints.35019,35019,POINT (35.079690709157944 -15.598881148781802),Gawaza,Vil,30505010023,30505010,30505,305,TA Makata,Blantyre,722990.0313,8274344.75,35.07951,-15.58049
mw_villagespoints.35020,35020,POINT (35.079690709157944 -15.598881148781802),Msambudzi,Vil,30505010032,30505010,30505,305,TA Makata,Blantyre,722990.0313,8274344.75,35.07951,-15.58049
mw_villagespoints.35021,35021,POINT (35.07722216302153 -15.613607716644571),Mili,Vil,30505011034,30505011,30505,305,TA Makata,Blantyre,722709.3438,8272717.5,35.07704,-15.59522
mw_villagespoints.35022,35022,POINT (35.07722216302153 -15.613607716644571),Msambudzi,Vil,30505011032,30505011,30505,305,TA Makata,Blantyre,722709.3438,8272717.5,35.07704,-15.59522
mw_villagespoints.35023,35023,POINT (35.07722216302153 -15.613607716644571),Chanika,Vil,30505011035,30505011,30505,305,TA Makata,Blantyre,722709.3438,8272717.5,35.07704,-15.59522
mw_villagespoints.35024,35024,POINT (35.07722216302153 -15.613607716644571),Makata,Vil,30505011036,30505011,30505,305,TA Makata,Blantyre,722709.3438,8272717.5,35.07704,-15.59522
mw_villagespoints.35025,35025,POINT (35.07722216302153 -15.613607716644571),Somanje,Vil,30505011030,30505011,30505,305,TA Makata,Blantyre,722709.3438,8272717.5,35.07704,-15.59522
mw_villagespoints.35026,35026,POINT (35.081261591049426 -15.628699565408173),Makata,Vil,30505012036,30505012,30505,305,TA Makata,Blantyre,723126.25,8271043,35.08108,-15.61031
mw_villagespoints.35027,35027,POINT (35.081261591049426 -15.628699565408173),Masirikili,Vil,30505012037,30505012,30505,305,TA Makata,Blantyre,723126.25,8271043,35.08108,-15.61031
mw_villagespoints.35028,35028,POINT (35.081261591049426 -15.628699565408173),Sairi,Vil,30505012039,30505012,30505,305,TA Makata,Blantyre,723126.25,8271043,35.08108,-15.61031
mw_villagespoints.35029,35029,POINT (35.081261591049426 -15.628699565408173),Chanika,Vil,30505012035,30505012,30505,305,TA Makata,Blantyre,723126.25,8271043,35.08108,-15.61031
mw_villagespoints.35030,35030,POINT (35.095814390659385 -15.627479012313165),Makata,Vil,30505013036,30505013,30505,305,TA Makata,Blantyre,724688.3438,8271162.75,35.09563,-15.60909
mw_villagespoints.35031,35031,POINT (35.095814390659385 -15.627479012313165),Chilokoto,Vil,30505013031,30505013,30505,305,TA Makata,Blantyre,724688.3438,8271162.75,35.09563,-15.60909
mw_villagespoints.35032,35032,POINT (35.095814390659385 -15.627479012313165),Sairi,Vil,30505013039,30505013,30505,305,TA Makata,Blantyre,724688.3438,8271162.75,35.09563,-15.60909
mw_villagespoints.35033,35033,POINT (35.095814390659385 -15.627479012313165),Mtambo,Vil,30505013002,30505013,30505,305,TA Makata,Blantyre,724688.3438,8271162.75,35.09563,-15.60909
mw_villagespoints.35034,35034,POINT (35.095814390659385 -15.627479012313165),Staya,Vil,30505013042,30505013,30505,305,TA Makata,Blantyre,724688.3438,8271162.75,35.09563,-15.60909
mw_villagespoints.35035,35035,POINT (35.095814390659385 -15.627479012313165),Masirikili,Vil,30505013037,30505013,30505,305,TA Makata,Blantyre,724688.3438,8271162.75,35.09563,-15.60909
mw_villagespoints.35036,35036,POINT (35.0873834722127 -15.65196441267498),Sairi,Vil,30505014039,30505014,30505,305,TA Makata,Blantyre,723757.5085,8268461.75,35.0872,-15.63358
mw_villagespoints.35037,35037,POINT (35.0873834722127 -15.65196441267498),Njelaga,Vil,30505014045,30505014,30505,305,TA Makata,Blantyre,723757.5085,8268461.75,35.0872,-15.63358
mw_villagespoints.35038,35038,POINT (35.0873834722127 -15.65196441267498),Linjemesi,Vil,30505014047,30505014,30505,305,TA Makata,Blantyre,723757.5085,8268461.75,35.0872,-15.63358
mw_villagespoints.35039,35039,POINT (35.0873834722127 -15.65196441267498),Chilipa,Vil,30505014046,30505014,30505,305,TA Makata,Blantyre,723757.5085,8268461.75,35.0872,-15.63358
mw_villagespoints.35040,35040,POINT (35.0873834722127 -15.65196441267498),Masirikili,Vil,30505014037,30505014,30505,305,TA Makata,Blantyre,723757.5085,8268461.75,35.0872,-15.63358
mw_villagespoints.35041,35041,POINT (35.0873834722127 -15.65196441267498),Staya,Vil,30505014042,30505014,30505,305,TA Makata,Blantyre,723757.5085,8268461.75,35.0872,-15.63358
mw_villagespoints.35042,35042,POINT (35.0873834722127 -15.65196441267498),Malopa,Vil,30505014044,30505014,30505,305,TA Makata,Blantyre,723757.5085,8268461.75,35.0872,-15.63358
mw_villagespoints.35043,35043,POINT (35.0873834722127 -15.65196441267498),Kadewere,Vil,30505014043,30505014,30505,305,TA Makata,Blantyre,723757.5085,8268461.75,35.0872,-15.63358
mw_villagespoints.35044,35044,POINT (35.103776047826706 -15.649015653770302),Makochera,Vil,30505015051,30505015,30505,305,TA Makata,Blantyre,725518.625,8268770.75,35.10359,-15.63063
mw_villagespoints.35045,35045,POINT (35.103776047826706 -15.649015653770302),M'gambo,Vil,30505015052,30505015,30505,305,TA Makata,Blantyre,725518.625,8268770.75,35.10359,-15.63063
mw_villagespoints.35046,35046,POINT (35.103776047826706 -15.649015653770302),Mbembere,Vil,30505015050,30505015,30505,305,TA Makata,Blantyre,725518.625,8268770.75,35.10359,-15.63063
mw_villagespoints.35047,35047,POINT (35.103776047826706 -15.649015653770302),Malimba,Vil,30505015033,30505015,30505,305,TA Makata,Blantyre,725518.625,8268770.75,35.10359,-15.63063
mw_villagespoints.35048,35048,POINT (35.103776047826706 -15.649015653770302),Chalimba,Vil,30505015006,30505015,30505,305,TA Makata,Blantyre,725518.625,8268770.75,35.10359,-15.63063
mw_villagespoints.35049,35049,POINT (35.103776047826706 -15.649015653770302),Gomani,Vil,30505015048,30505015,30505,305,TA Makata,Blantyre,725518.625,8268770.75,35.10359,-15.63063
mw_villagespoints.35050,35050,POINT (34.8537545991339 -15.509384058889152),Nseula,Vil,30506001001,30506001,30506,305,TA Kuntaja,Blantyre,698842.7813,8284472.25,34.85359,-15.491
mw_villagespoints.35051,35051,POINT (34.8537545991339 -15.509384058889152),Wilson,Vil,30506001002,30506001,30506,305,TA Kuntaja,Blantyre,698842.7813,8284472.25,34.85359,-15.491
mw_villagespoints.35052,35052,POINT (34.8537545991339 -15.509384058889152),Katchakwala,Vil,30506001003,30506001,30506,305,TA Kuntaja,Blantyre,698842.7813,8284472.25,34.85359,-15.491
mw_villagespoints.35053,35053,POINT (34.876318470984906 -15.514660726250153),Katchakwala,Vil,30506002003,30506002,30506,305,TA Kuntaja,Blantyre,701258.7188,8283867.25,34.87615,-15.49627
mw_villagespoints.35054,35054,POINT (34.876318470984906 -15.514660726250153),Wilson,Vil,30506002002,30506002,30506,305,TA Kuntaja,Blantyre,701258.7188,8283867.25,34.87615,-15.49627
mw_villagespoints.35055,35055,POINT (34.84539561371511 -15.534153780635268),Marko,Vil,30506003045,30506003,30506,305,TA Kuntaja,Blantyre,697922.2543,8281739,34.84523,-15.51576
mw_villagespoints.35056,35056,POINT (34.84539561371511 -15.534153780635268),Katchakwala,Vil,30506003003,30506003,30506,305,TA Kuntaja,Blantyre,697922.2543,8281739,34.84523,-15.51576
mw_villagespoints.35057,35057,POINT (34.84539561371511 -15.534153780635268),Kabango,Vil,30506003004,30506003,30506,305,TA Kuntaja,Blantyre,697922.2543,8281739,34.84523,-15.51576
mw_villagespoints.35058,35058,POINT (34.84539561371511 -15.534153780635268),Huwa,Vil,30506003082,30506003,30506,305,TA Kuntaja,Blantyre,697922.2543,8281739,34.84523,-15.51576
mw_villagespoints.35059,35059,POINT (34.89536371024601 -15.53619256346758),Katchakwala,Vil,30506004003,30506004,30506,305,TA Kuntaja,Blantyre,703281.0938,8281466.5,34.8952,-15.5178
mw_villagespoints.35060,35060,POINT (34.89536371024601 -15.53619256346758),Kabango,Vil,30506004004,30506004,30506,305,TA Kuntaja,Blantyre,703281.0938,8281466.5,34.8952,-15.5178
mw_villagespoints.35061,35061,POINT (34.89536371024601 -15.53619256346758),Chigonawaya,Vil,30506004005,30506004,30506,305,TA Kuntaja,Blantyre,703281.0938,8281466.5,34.8952,-15.5178
mw_villagespoints.35062,35062,POINT (34.89536371024601 -15.53619256346758),Huwa,Vil,30506004082,30506004,30506,305,TA Kuntaja,Blantyre,703281.0938,8281466.5,34.8952,-15.5178
mw_villagespoints.35063,35063,POINT (34.91407373334655 -15.536645467296255),Ziyaya,Vil,30506005072,30506005,30506,305,TA Kuntaja,Blantyre,705287.9688,8281398.5,34.9139,-15.51826
mw_villagespoints.35064,35064,POINT (34.91407373334655 -15.536645467296255),Bakili,Vil,30506005074,30506005,30506,305,TA Kuntaja,Blantyre,705287.9688,8281398.5,34.9139,-15.51826
mw_villagespoints.35065,35065,POINT (34.91407373334655 -15.536645467296255),Namatetule,Vil,30506005046,30506005,30506,305,TA Kuntaja,Blantyre,705287.9688,8281398.5,34.9139,-15.51826
mw_villagespoints.35066,35066,POINT (34.91407373334655 -15.536645467296255),Chigonawaya,Vil,30506005005,30506005,30506,305,TA Kuntaja,Blantyre,705287.9688,8281398.5,34.9139,-15.51826
mw_villagespoints.35067,35067,POINT (34.91407373334655 -15.536645467296255),Bonongwe,Vil,30506005071,30506005,30506,305,TA Kuntaja,Blantyre,705287.9688,8281398.5,34.9139,-15.51826
mw_villagespoints.35068,35068,POINT (34.939839416608834 -15.553889827651235),Kantumbiza,Vil,30506006006,30506006,30506,305,TA Kuntaja,Blantyre,708034.9688,8279465.25,34.93967,-15.5355
mw_villagespoints.35069,35069,POINT (34.939839416608834 -15.553889827651235),Chinkanda,Vil,30506006026,30506006,30506,305,TA Kuntaja,Blantyre,708034.9688,8279465.25,34.93967,-15.5355
mw_villagespoints.35070,35070,POINT (34.939839416608834 -15.553889827651235),Kalombola,Vil,30506006007,30506006,30506,305,TA Kuntaja,Blantyre,708034.9688,8279465.25,34.93967,-15.5355
mw_villagespoints.35071,35071,POINT (34.91749685675789 -15.582841511293509),Chapotela,Vil,30506007010,30506007,30506,305,TA Kuntaja,Blantyre,705609.3125,8276283,34.91733,-15.56445
mw_villagespoints.35072,35072,POINT (34.91749685675789 -15.582841511293509),Mfitizalimba,Vil,30506007110,30506007,30506,305,TA Kuntaja,Blantyre,705609.3125,8276283,34.91733,-15.56445
mw_villagespoints.35073,35073,POINT (34.91749685675789 -15.582841511293509),Nanjiwa,Vil,30506007109,30506007,30506,305,TA Kuntaja,Blantyre,705609.3125,8276283,34.91733,-15.56445
mw_villagespoints.35074,35074,POINT (34.91749685675789 -15.582841511293509),Namatetule,Vil,30506007046,30506007,30506,305,TA Kuntaja,Blantyre,705609.3125,8276283,34.91733,-15.56445
mw_villagespoints.35075,35075,POINT (34.91749685675789 -15.582841511293509),Kamang'ani,Vil,30506007009,30506007,30506,305,TA Kuntaja,Blantyre,705609.3125,8276283,34.91733,-15.56445
mw_villagespoints.35076,35076,POINT (34.91749685675789 -15.582841511293509),Kalombola,Vil,30506007007,30506007,30506,305,TA Kuntaja,Blantyre,705609.3125,8276283,34.91733,-15.56445
mw_villagespoints.35077,35077,POINT (34.91749685675789 -15.582841511293509),Bakili,Vil,30506007074,30506007,30506,305,TA Kuntaja,Blantyre,705609.3125,8276283,34.91733,-15.56445
mw_villagespoints.35078,35078,POINT (34.895133834312 -15.571705802376961),Huwa,Vil,30506008082,30506008,30506,305,TA Kuntaja,Blantyre,703221.5625,8277536.75,34.89497,-15.55332
mw_villagespoints.35079,35079,POINT (34.895133834312 -15.571705802376961),Kabango,Vil,30506008004,30506008,30506,305,TA Kuntaja,Blantyre,703221.5625,8277536.75,34.89497,-15.55332
mw_villagespoints.35080,35080,POINT (34.895133834312 -15.571705802376961),Mwitha,Vil,30506008008,30506008,30506,305,TA Kuntaja,Blantyre,703221.5625,8277536.75,34.89497,-15.55332
mw_villagespoints.35081,35081,POINT (34.895133834312 -15.571705802376961),Bakili,Vil,30506008074,30506008,30506,305,TA Kuntaja,Blantyre,703221.5625,8277536.75,34.89497,-15.55332
mw_villagespoints.35082,35082,POINT (34.89292442570168 -15.59553149462575),Bakili,Vil,30506009074,30506009,30506,305,TA Kuntaja,Blantyre,702961.1563,8274902.25,34.89276,-15.57714
mw_villagespoints.35083,35083,POINT (34.89292442570168 -15.59553149462575),Kamang'ani,Vil,30506009009,30506009,30506,305,TA Kuntaja,Blantyre,702961.1563,8274902.25,34.89276,-15.57714
mw_villagespoints.35084,35084,POINT (34.89292442570168 -15.59553149462575),Khweleniya,Vil,30506009016,30506009,30506,305,TA Kuntaja,Blantyre,702961.1563,8274902.25,34.89276,-15.57714
mw_villagespoints.35085,35085,POINT (34.89292442570168 -15.59553149462575),Diki,Vil,30506009112,30506009,30506,305,TA Kuntaja,Blantyre,702961.1563,8274902.25,34.89276,-15.57714
mw_villagespoints.35086,35086,POINT (34.89292442570168 -15.59553149462575),Mwitha,Vil,30506009008,30506009,30506,305,TA Kuntaja,Blantyre,702961.1563,8274902.25,34.89276,-15.57714
mw_villagespoints.35087,35087,POINT (34.90878775455276 -15.622691071785185),Kamang'ani,Vil,30506010009,30506010,30506,305,TA Kuntaja,Blantyre,704635.625,8271881.5,34.90862,-15.6043
mw_villagespoints.35088,35088,POINT (34.90878775455276 -15.622691071785185),Chipotela,Vil,30506010010,30506010,30506,305,TA Kuntaja,Blantyre,704635.625,8271881.5,34.90862,-15.6043
mw_villagespoints.35089,35089,POINT (34.90878775455276 -15.622691071785185),Mgundo,Vil,30506010018,30506010,30506,305,TA Kuntaja,Blantyre,704635.625,8271881.5,34.90862,-15.6043
mw_villagespoints.35090,35090,POINT (34.90878775455276 -15.622691071785185),Thanganyika,Vil,30506010019,30506010,30506,305,TA Kuntaja,Blantyre,704635.625,8271881.5,34.90862,-15.6043
mw_villagespoints.35091,35091,POINT (34.90878775455276 -15.622691071785185),Jumbe,Vil,30506010129,30506010,30506,305,TA Kuntaja,Blantyre,704635.625,8271881.5,34.90862,-15.6043
mw_villagespoints.35092,35092,POINT (34.937108840458215 -15.600500557770225),Mdala,Vil,30506011011,30506011,30506,305,TA Kuntaja,Blantyre,707695.1875,8274309.75,34.93694,-15.58211
mw_villagespoints.35093,35093,POINT (34.937108840458215 -15.600500557770225),Teula,Vil,30506011104,30506011,30506,305,TA Kuntaja,Blantyre,707695.1875,8274309.75,34.93694,-15.58211
mw_villagespoints.35094,35094,POINT (34.937108840458215 -15.600500557770225),Nanjiwa,Vil,30506011115,30506011,30506,305,TA Kuntaja,Blantyre,707695.1875,8274309.75,34.93694,-15.58211
mw_villagespoints.35095,35095,POINT (34.937108840458215 -15.600500557770225),Chakana,Vil,30506011116,30506011,30506,305,TA Kuntaja,Blantyre,707695.1875,8274309.75,34.93694,-15.58211
mw_villagespoints.35096,35096,POINT (34.937108840458215 -15.600500557770225),Mombo,Vil,30506011140,30506011,30506,305,TA Kuntaja,Blantyre,707695.1875,8274309.75,34.93694,-15.58211
mw_villagespoints.35097,35097,POINT (34.936612755183134 -15.577015053129688),Chinseu,Vil,30506012022,30506012,30506,305,TA Kuntaja,Blantyre,707665.5967,8276909.25,34.93644,-15.55863
mw_villagespoints.35098,35098,POINT (34.936612755183134 -15.577015053129688),Namatetule,Vil,30506012046,30506012,30506,305,TA Kuntaja,Blantyre,707665.5967,8276909.25,34.93644,-15.55863
mw_villagespoints.35099,35099,POINT (34.936612755183134 -15.577015053129688),Kantumbiza,Vil,30506012006,30506012,30506,305,TA Kuntaja,Blantyre,707665.5967,8276909.25,34.93644,-15.55863
mw_villagespoints.35100,35100,POINT (34.936612755183134 -15.577015053129688),Mdala,Vil,30506012011,30506012,30506,305,TA Kuntaja,Blantyre,707665.5967,8276909.25,34.93644,-15.55863
mw_villagespoints.35101,35101,POINT (34.9598689857775 -15.582614903142773),Kaumbata,Vil,30506013012,30506013,30506,305,TA Kuntaja,Blantyre,710154.5313,8276266.75,34.95969,-15.56423
mw_villagespoints.35102,35102,POINT (34.9598689857775 -15.582614903142773),Salimu,Vil,30506013025,30506013,30506,305,TA Kuntaja,Blantyre,710154.5313,8276266.75,34.95969,-15.56423
mw_villagespoints.35103,35103,POINT (34.9598689857775 -15.582614903142773),Makonokaya,Vil,30506013095,30506013,30506,305,TA Kuntaja,Blantyre,710154.5313,8276266.75,34.95969,-15.56423
mw_villagespoints.35104,35104,POINT (34.9598689857775 -15.582614903142773),Siyadima,Vil,30506013096,30506013,30506,305,TA Kuntaja,Blantyre,710154.5313,8276266.75,34.95969,-15.56423
mw_villagespoints.35105,35105,POINT (34.969712728193855 -15.59857744032063),Michongwe,Vil,30506014142,30506014,30506,305,TA Kuntaja,Blantyre,711194.0938,8274490.5,34.96954,-15.58019
mw_villagespoints.35106,35106,POINT (34.969712728193855 -15.59857744032063),Masangano,Vil,30506014013,30506014,30506,305,TA Kuntaja,Blantyre,711194.0938,8274490.5,34.96954,-15.58019
mw_villagespoints.35107,35107,POINT (34.969712728193855 -15.59857744032063),Salimu,Vil,30506014025,30506014,30506,305,TA Kuntaja,Blantyre,711194.0938,8274490.5,34.96954,-15.58019
mw_villagespoints.35108,35108,POINT (34.969712728193855 -15.59857744032063),Teula,Vil,30506014104,30506014,30506,305,TA Kuntaja,Blantyre,711194.0938,8274490.5,34.96954,-15.58019
mw_villagespoints.35109,35109,POINT (34.969712728193855 -15.59857744032063),Chikoja,Vil,30506014105,30506014,30506,305,TA Kuntaja,Blantyre,711194.0938,8274490.5,34.96954,-15.58019
mw_villagespoints.35110,35110,POINT (34.969712728193855 -15.59857744032063),Monjelo,Vil,30506014106,30506014,30506,305,TA Kuntaja,Blantyre,711194.0938,8274490.5,34.96954,-15.58019
mw_villagespoints.35111,35111,POINT (34.952459650223936 -15.602574054995747),Teula,Vil,30506015104,30506015,30506,305,TA Kuntaja,Blantyre,709339.5313,8274065.25,34.95229,-15.58419
mw_villagespoints.35112,35112,POINT (34.952459650223936 -15.602574054995747),Masangano,Vil,30506015013,30506015,30506,305,TA Kuntaja,Blantyre,709339.5313,8274065.25,34.95229,-15.58419
mw_villagespoints.35113,35113,POINT (34.952459650223936 -15.602574054995747),Lemu,Vil,30506015014,30506015,30506,305,TA Kuntaja,Blantyre,709339.5313,8274065.25,34.95229,-15.58419
mw_villagespoints.35114,35114,POINT (34.952459650223936 -15.602574054995747),Chikoja,Vil,30506015105,30506015,30506,305,TA Kuntaja,Blantyre,709339.5313,8274065.25,34.95229,-15.58419
mw_villagespoints.35115,35115,POINT (34.952459650223936 -15.602574054995747),Monjelo,Vil,30506015106,30506015,30506,305,TA Kuntaja,Blantyre,709339.5313,8274065.25,34.95229,-15.58419
mw_villagespoints.35116,35116,POINT (34.96914169674582 -15.61366162083499),Makanani,Vil,30506016015,30506016,30506,305,TA Kuntaja,Blantyre,711117.4063,8272821.75,34.96897,-15.59527
mw_villagespoints.35117,35117,POINT (34.96914169674582 -15.61366162083499),Teula,Vil,30506016104,30506016,30506,305,TA Kuntaja,Blantyre,711117.4063,8272821.75,34.96897,-15.59527
mw_villagespoints.35118,35118,POINT (34.96914169674582 -15.61366162083499),Chilangali,Vil,30506016120,30506016,30506,305,TA Kuntaja,Blantyre,711117.4063,8272821.75,34.96897,-15.59527
mw_villagespoints.35119,35119,POINT (34.96914169674582 -15.61366162083499),Lemu,Vil,30506016014,30506016,30506,305,TA Kuntaja,Blantyre,711117.4063,8272821.75,34.96897,-15.59527
mw_villagespoints.35120,35120,POINT (34.96189058388931 -15.631152773201833),Kumanda,Vil,30506017073,30506017,30506,305,TA Kuntaja,Blantyre,710321.875,8270893.25,34.96172,-15.61277
mw_villagespoints.35121,35121,POINT (34.96189058388931 -15.631152773201833),Lemu,Vil,30506017014,30506017,30506,305,TA Kuntaja,Blantyre,710321.875,8270893.25,34.96172,-15.61277
mw_villagespoints.35122,35122,POINT (34.96189058388931 -15.631152773201833),Denga,Vil,30506017070,30506017,30506,305,TA Kuntaja,Blantyre,710321.875,8270893.25,34.96172,-15.61277
mw_villagespoints.35123,35123,POINT (34.96189058388931 -15.631152773201833),Chuma,Vil,30506017064,30506017,30506,305,TA Kuntaja,Blantyre,710321.875,8270893.25,34.96172,-15.61277
mw_villagespoints.35124,35124,POINT (34.96189058388931 -15.631152773201833),Mbedza,Vil,30506017118,30506017,30506,305,TA Kuntaja,Blantyre,710321.875,8270893.25,34.96172,-15.61277
mw_villagespoints.35125,35125,POINT (34.96189058388931 -15.631152773201833),Chilangali,Vil,30506017120,30506017,30506,305,TA Kuntaja,Blantyre,710321.875,8270893.25,34.96172,-15.61277
mw_villagespoints.35126,35126,POINT (34.96189058388931 -15.631152773201833),Lipugama,Vil,30506017122,30506017,30506,305,TA Kuntaja,Blantyre,710321.875,8270893.25,34.96172,-15.61277
mw_villagespoints.35127,35127,POINT (34.96189058388931 -15.631152773201833),Kammata,Vil,30506017016,30506017,30506,305,TA Kuntaja,Blantyre,710321.875,8270893.25,34.96172,-15.61277
mw_villagespoints.35128,35128,POINT (34.96189058388931 -15.631152773201833),Tamvekenji,Vil,30506017117,30506017,30506,305,TA Kuntaja,Blantyre,710321.875,8270893.25,34.96172,-15.61277
mw_villagespoints.35129,35129,POINT (34.934155632520174 -15.61908939479997),Kumanda,Vil,30506018073,30506018,30506,305,TA Kuntaja,Blantyre,707359.75,8272255.5,34.93398,-15.6007
mw_villagespoints.35130,35130,POINT (34.934155632520174 -15.61908939479997),Lemu,Vil,30506018014,30506018,30506,305,TA Kuntaja,Blantyre,707359.75,8272255.5,34.93398,-15.6007
mw_villagespoints.35131,35131,POINT (34.934155632520174 -15.61908939479997),Kamang'ani,Vil,30506018009,30506018,30506,305,TA Kuntaja,Blantyre,707359.75,8272255.5,34.93398,-15.6007
mw_villagespoints.35132,35132,POINT (34.934155632520174 -15.61908939479997),Mtambalinji,Vil,30506018139,30506018,30506,305,TA Kuntaja,Blantyre,707359.75,8272255.5,34.93398,-15.6007
mw_villagespoints.35133,35133,POINT (34.934155632520174 -15.61908939479997),Gomeza,Vil,30506018017,30506018,30506,305,TA Kuntaja,Blantyre,707359.75,8272255.5,34.93398,-15.6007
mw_villagespoints.35134,35134,POINT (34.934155632520174 -15.61908939479997),Gomonda,Vil,30506018111,30506018,30506,305,TA Kuntaja,Blantyre,707359.75,8272255.5,34.93398,-15.6007
mw_villagespoints.35135,35135,POINT (34.931887592108026 -15.6344575230507),Mgundo,Vil,30506019018,30506019,30506,305,TA Kuntaja,Blantyre,707101.0625,8270557,34.93172,-15.61607
mw_villagespoints.35136,35136,POINT (34.931887592108026 -15.6344575230507),Kuntaja,Vil,30506019062,30506019,30506,305,TA Kuntaja,Blantyre,707101.0625,8270557,34.93172,-15.61607
mw_villagespoints.35137,35137,POINT (34.931887592108026 -15.6344575230507),Temani,Vil,30506019063,30506019,30506,305,TA Kuntaja,Blantyre,707101.0625,8270557,34.93172,-15.61607
mw_villagespoints.35138,35138,POINT (34.92525219199497 -15.642131232794444),Samama,Vil,30506020020,30506020,30506,305,TA Kuntaja,Blantyre,706381.8125,8269714.25,34.92508,-15.62374
mw_villagespoints.35139,35139,POINT (34.92525219199497 -15.642131232794444),Thanganyika,Vil,30506020019,30506020,30506,305,TA Kuntaja,Blantyre,706381.8125,8269714.25,34.92508,-15.62374
mw_villagespoints.35140,35140,POINT (34.92525219199497 -15.642131232794444),Mwansambo,Vil,30506020021,30506020,30506,305,TA Kuntaja,Blantyre,706381.8125,8269714.25,34.92508,-15.62374
mw_villagespoints.35141,35141,POINT (34.92525219199497 -15.642131232794444),Zimba,Vil,30506020086,30506020,30506,305,TA Kuntaja,Blantyre,706381.8125,8269714.25,34.92508,-15.62374
mw_villagespoints.35142,35142,POINT (34.92525219199497 -15.642131232794444),Teula,Vil,30506020104,30506020,30506,305,TA Kuntaja,Blantyre,706381.8125,8269714.25,34.92508,-15.62374
